task,algorithm,seed,num_samples,noise_level,temperature,sigma_start,sigma_min,num_elites,explore_fraction,beta_opt_iter,beta_horizon,initial_noise_level,minimum_noise_level,maximum_noise_level,covariance_adaptation_rate,initial_entropy_bonus,final_entropy_bonus,cost,wall_time_s,status,error
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.1,0.5,1.6668846607208252,11.924228429794312,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.1,0.5,7.819215774536133,11.769696235656738,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.1,0.5,5.392783164978027,11.803159952163696,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.1,0.5,1.5948669910430908,11.919991254806519,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.1,0.5,2.255976676940918,11.72295093536377,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.1,0.5,12.781805038452148,11.780126810073853,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.1,0.5,6.931306838989258,11.775616645812988,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.1,0.5,2.6044728755950928,12.2925283908844,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.1,0.5,5.623208999633789,11.994131088256836,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.1,0.5,13.179988861083984,12.171686172485352,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.1,0.5,16.29416275024414,13.480706930160522,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.1,0.5,10.463874816894531,12.958839654922485,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.1,0.5,10.835970878601074,13.571651697158813,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.1,0.5,8.246044158935547,12.85911512374878,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.3,0.3,1.5920438766479492,12.948260307312012,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.3,0.3,1.7213962078094482,12.977672100067139,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.3,0.3,1.8882286548614502,12.726945161819458,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.3,0.3,7.814570426940918,12.261876583099365,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.3,0.3,6.67406702041626,12.15621304512024,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.3,0.3,1.3209728002548218,12.327011585235596,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.3,0.3,2.2245800495147705,12.28396987915039,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.3,0.3,2.2302496433258057,11.9326810836792,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.3,0.3,7.544487953186035,11.819236278533936,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.3,0.3,1.529160737991333,11.902510643005371,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.3,0.3,2.388054370880127,11.903794288635254,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.3,0.3,3.0908420085906982,11.770085573196411,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.3,0.3,11.431066513061523,11.851253747940063,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.3,0.3,4.578118324279785,11.763512372970581,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.3,0.3,1.8008779287338257,11.777599811553955,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.3,0.3,3.0313880443573,11.811520338058472,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.3,0.5,1.3965517282485962,11.824618101119995,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.3,0.5,1.556379795074463,11.810449361801147,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.3,0.5,2.186389684677124,11.850853681564331,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.3,0.5,3.697962522506714,11.785056829452515,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.3,0.5,2.035867929458618,11.78471851348877,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.3,0.5,1.2608460187911987,11.932943344116211,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.3,0.5,2.2066287994384766,11.86080527305603,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.3,0.5,2.8715474605560303,11.828175067901611,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.3,0.5,4.857803821563721,12.04829740524292,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.3,0.5,1.54152512550354,11.819203853607178,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.3,0.5,3.0010826587677,11.723729848861694,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.3,0.5,4.317214488983154,11.749324321746826,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.3,0.5,11.712530136108398,11.731334924697876,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.3,0.5,12.180272102355957,11.897921800613403,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.3,0.5,1.9904788732528687,11.694515705108643,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.3,0.5,2.3190741539001465,11.923407554626465,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.05,0.5,0.5,1.8777828216552734,11.739792823791504,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.05,0.5,0.5,1.4231899976730347,11.871641874313354,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.05,0.5,0.5,1.8600739240646362,11.81899356842041,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.05,0.5,0.5,3.789236068725586,11.872450351715088,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.1,0.5,0.5,1.6550449132919312,11.79944372177124,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.1,0.5,0.5,1.3440234661102295,11.907919645309448,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.1,0.5,0.5,1.9975601434707642,11.885651111602783,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.1,0.5,0.5,2.29046630859375,11.802899360656738,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,0.3,0.5,0.5,6.533044338226318,11.811692714691162,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,0.3,0.5,0.5,1.536813497543335,11.803735256195068,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,0.3,0.5,0.5,2.158855676651001,11.728285074234009,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,0.3,0.5,0.5,2.014941453933716,11.855713129043579,ok,
walker,er_cma,0,256,,0.01,,,,,,,0.5,0.001,1.0,1.0,0.5,0.5,32.24032211303711,11.863663911819458,ok,
walker,er_cma,0,256,,0.1,,,,,,,0.5,0.001,1.0,1.0,0.5,0.5,1.67930006980896,11.943488359451294,ok,
walker,er_cma,0,256,,0.5,,,,,,,0.5,0.001,1.0,1.0,0.5,0.5,2.2624406814575195,11.778198719024658,ok,
walker,er_cma,0,256,,1.0,,,,,,,0.5,0.001,1.0,1.0,0.5,0.5,2.0047807693481445,11.877500295639038,ok,
cube,ps,0,256,0.05,,,,,,,,,,,,,,1.4024590253829956,24.019714832305908,ok,
cube,ps,0,256,0.1,,,,,,,,,,,,,,1.2744489908218384,23.747886657714844,ok,
cube,ps,0,256,0.3,,,,,,,,,,,,,,0.5913529992103577,23.7778160572052,ok,
cube,ps,0,256,0.5,,,,,,,,,,,,,,0.2221655696630478,23.787477254867554,ok,
cube,ps,0,256,1.0,,,,,,,,,,,,,,0.061427801847457886,23.873677253723145,ok,
cube,mppi,0,256,0.1,0.01,,,,,,,,,,,,,1.139382243156433,23.711893796920776,ok,
cube,mppi,0,256,0.1,0.1,,,,,,,,,,,,,2.384268045425415,23.635841846466064,ok,
cube,mppi,0,256,0.1,0.5,,,,,,,,,,,,,4.791430473327637,23.650700092315674,ok,
cube,mppi,0,256,0.1,1.0,,,,,,,,,,,,,5.752912998199463,23.78593635559082,ok,
cube,mppi,0,256,0.3,0.01,,,,,,,,,,,,,0.5254042148590088,23.6962947845459,ok,
cube,mppi,0,256,0.3,0.1,,,,,,,,,,,,,0.7320011854171753,24.18864130973816,ok,
cube,mppi,0,256,0.3,0.5,,,,,,,,,,,,,2.2796096801757812,23.72298240661621,ok,
cube,mppi,0,256,0.3,1.0,,,,,,,,,,,,,2.647341728210449,24.53774356842041,ok,
cube,mppi,0,256,0.5,0.01,,,,,,,,,,,,,1.0855753421783447,23.507577896118164,ok,
cube,mppi,0,256,0.5,0.1,,,,,,,,,,,,,0.5908874869346619,23.650005340576172,ok,
cube,mppi,0,256,0.5,0.5,,,,,,,,,,,,,1.6185096502304077,23.506557941436768,ok,
cube,mppi,0,256,0.5,1.0,,,,,,,,,,,,,2.2538909912109375,23.666548013687134,ok,
cube,mppi,0,256,1.0,0.01,,,,,,,,,,,,,0.11409975588321686,23.592368841171265,ok,
cube,mppi,0,256,1.0,0.1,,,,,,,,,,,,,0.21307240426540375,23.60210871696472,ok,
cube,mppi,0,256,1.0,0.5,,,,,,,,,,,,,1.1132066249847412,23.51269006729126,ok,
cube,mppi,0,256,1.0,1.0,,,,,,,,,,,,,3.9082250595092773,23.57359743118286,ok,
cube,cem,0,256,,,0.1,0.001,4,0.0,,,,,,,,,4.5837812423706055,23.55502438545227,ok,
cube,cem,0,256,,,0.1,0.001,8,0.0,,,,,,,,,6.967015266418457,23.66366171836853,ok,
cube,cem,0,256,,,0.1,0.001,16,0.0,,,,,,,,,2.217189073562622,23.53800058364868,ok,
cube,cem,0,256,,,0.3,0.001,4,0.0,,,,,,,,,4.0796403884887695,4.814870119094849,ok,
cube,cem,0,256,,,0.3,0.001,8,0.0,,,,,,,,,2.3982622623443604,4.887946605682373,ok,
cube,cem,0,256,,,0.3,0.001,16,0.0,,,,,,,,,1.1147757768630981,4.8940346240997314,ok,
cube,cem,0,256,,,0.5,0.001,4,0.0,,,,,,,,,3.5509119033813477,4.878468990325928,ok,
cube,cem,0,256,,,0.5,0.001,8,0.0,,,,,,,,,3.691457986831665,4.8568336963653564,ok,
cube,cem,0,256,,,0.5,0.001,16,0.0,,,,,,,,,0.5645294189453125,4.8669962882995605,ok,
cube,cem,0,256,,,1.0,0.001,4,0.0,,,,,,,,,0.7429080009460449,4.8655054569244385,ok,
cube,cem,0,256,,,1.0,0.001,8,0.0,,,,,,,,,0.4285949468612671,4.856159210205078,ok,
cube,cem,0,256,,,1.0,0.001,16,0.0,,,,,,,,,2.25508975982666,5.518138647079468,ok,
cube,dial,0,256,1.0,0.01,,,,,0.5,0.5,,,,,,,0.5869068503379822,23.623892068862915,ok,
cube,dial,0,256,1.0,0.01,,,,,0.5,1.0,,,,,,,0.5020615458488464,23.657907009124756,ok,
cube,dial,0,256,1.0,0.01,,,,,0.5,2.0,,,,,,,0.1693243682384491,23.758358001708984,ok,
cube,dial,0,256,1.0,0.01,,,,,1.0,0.5,,,,,,,0.6645810604095459,23.742442846298218,ok,
cube,dial,0,256,1.0,0.01,,,,,1.0,1.0,,,,,,,0.5259923934936523,25.38765263557434,ok,
cube,dial,0,256,1.0,0.01,,,,,1.0,2.0,,,,,,,0.18528258800506592,25.56161618232727,ok,
cube,dial,0,256,1.0,0.01,,,,,2.0,0.5,,,,,,,0.5837549567222595,23.781749725341797,ok,
cube,dial,0,256,1.0,0.01,,,,,2.0,1.0,,,,,,,1.9059696197509766,23.65626072883606,ok,
cube,dial,0,256,1.0,0.01,,,,,2.0,2.0,,,,,,,0.16672265529632568,24.342206239700317,ok,
cube,mppi_cma,0,256,,0.01,,,,,,,1.0,0.001,,0.05,,,0.11971423029899597,24.300892114639282,ok,
cube,mppi_cma,0,256,,0.1,,,,,,,1.0,0.001,,0.05,,,0.2309664636850357,24.096232891082764,ok,
cube,mppi_cma,0,256,,0.5,,,,,,,1.0,0.001,,0.05,,,2.6388089656829834,24.508174896240234,ok,
cube,mppi_cma,0,256,,1.0,,,,,,,1.0,0.001,,0.05,,,3.3833279609680176,25.033496618270874,ok,
cube,mppi_cma,0,256,,0.01,,,,,,,1.0,0.001,,0.1,,,0.13635580241680145,24.129071712493896,ok,
cube,mppi_cma,0,256,,0.1,,,,,,,1.0,0.001,,0.1,,,0.22103695571422577,25.741713047027588,ok,
cube,mppi_cma,0,256,,0.5,,,,,,,1.0,0.001,,0.1,,,2.1439528465270996,25.078775644302368,ok,
cube,mppi_cma,0,256,,1.0,,,,,,,1.0,0.001,,0.1,,,1.7810885906219482,24.056146383285522,ok,
cube,mppi_cma,0,256,,0.01,,,,,,,1.0,0.001,,0.3,,,0.13230609893798828,24.01618480682373,ok,
cube,mppi_cma,0,256,,0.1,,,,,,,1.0,0.001,,0.3,,,0.2603013217449188,24.181610345840454,ok,
cube,mppi_cma,0,256,,0.5,,,,,,,1.0,0.001,,0.3,,,1.4943418502807617,24.897181749343872,ok,
cube,mppi_cma,0,256,,1.0,,,,,,,1.0,0.001,,0.3,,,2.762913703918457,24.144694805145264,ok,
cube,mppi_cma,0,256,,0.01,,,,,,,1.0,0.001,,1.0,,,0.4111484885215759,24.026001930236816,ok,
cube,mppi_cma,0,256,,0.1,,,,,,,1.0,0.001,,1.0,,,1.9354815483093262,24.34163498878479,ok,
cube,mppi_cma,0,256,,0.5,,,,,,,1.0,0.001,,1.0,,,1.535046935081482,24.215495824813843,ok,
cube,mppi_cma,0,256,,1.0,,,,,,,1.0,0.001,,1.0,,,2.972579002380371,24.557524919509888,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.05,0.0,0.1,0.13636146485805511,25.228156805038452,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.05,0.0,0.1,0.24200043082237244,25.072144031524658,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.05,0.0,0.1,1.228005290031433,25.038117170333862,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.05,0.0,0.1,1.7175869941711426,24.035104990005493,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.1,0.0,0.1,0.1291341930627823,23.937190532684326,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.1,0.0,0.1,0.24635490775108337,23.83064913749695,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.1,0.0,0.1,1.25482177734375,23.97588086128235,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.1,0.0,0.1,1.7534890174865723,23.98607587814331,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.3,0.0,0.1,0.09310852736234665,24.07561993598938,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.3,0.0,0.1,0.3260264992713928,23.95426058769226,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.3,0.0,0.1,1.414840579032898,23.982393503189087,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.3,0.0,0.1,1.9607657194137573,23.868699550628662,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,1.0,0.0,0.1,0.4217073619365692,23.954390048980713,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,1.0,0.0,0.1,1.1798930168151855,24.113787412643433,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,1.0,0.0,0.1,1.607405424118042,24.0105082988739,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,1.0,0.0,0.1,2.7909417152404785,23.966683864593506,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.05,0.0,0.3,0.1310764104127884,25.124666929244995,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.05,0.0,0.3,0.21520616114139557,25.05352783203125,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.05,0.0,0.3,1.0739266872406006,24.823751211166382,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.05,0.0,0.3,1.7204169034957886,24.062540531158447,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.1,0.0,0.3,0.1268463432788849,24.917335987091064,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.1,0.0,0.3,0.21304871141910553,24.804325580596924,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.1,0.0,0.3,1.128604769706726,23.917216062545776,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.1,0.0,0.3,2.7132580280303955,23.913378715515137,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.3,0.0,0.3,0.0915045216679573,24.000099420547485,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.3,0.0,0.3,0.3085222542285919,23.908380270004272,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.3,0.0,0.3,1.5024135112762451,24.013993501663208,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.3,0.0,0.3,2.227600574493408,24.0241916179657,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,1.0,0.0,0.3,0.49412116408348083,23.881555795669556,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,1.0,0.0,0.3,1.4032633304595947,24.162358045578003,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,1.0,0.0,0.3,1.491689920425415,23.890957593917847,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,1.0,0.0,0.3,2.890537977218628,23.963163137435913,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.05,0.0,0.5,0.13947616517543793,23.97120761871338,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.05,0.0,0.5,0.22082586586475372,23.890730381011963,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.05,0.0,0.5,1.2763968706130981,23.95928931236267,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.05,0.0,0.5,3.363429307937622,23.902735233306885,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.1,0.0,0.5,0.13175369799137115,24.001775979995728,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.1,0.0,0.5,0.21294890344142914,23.92435932159424,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.1,0.0,0.5,1.2023268938064575,24.624008893966675,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.1,0.0,0.5,2.723215341567993,24.156258821487427,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.3,0.0,0.5,0.08674505352973938,23.86400318145752,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.3,0.0,0.5,0.29646947979927063,24.107422590255737,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.3,0.0,0.5,1.5783460140228271,23.90091300010681,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.3,0.0,0.5,2.939379930496216,23.880906343460083,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,1.0,0.0,0.5,0.42163747549057007,23.989963054656982,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,1.0,0.0,0.5,1.3302396535873413,24.105820655822754,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,1.0,0.0,0.5,1.5802139043807983,23.938854932785034,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,1.0,0.0,0.5,2.752976417541504,24.10730290412903,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.05,0.1,0.1,0.1321905553340912,24.102909803390503,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.05,0.1,0.1,0.21600565314292908,24.75704860687256,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.05,0.1,0.1,1.0987837314605713,23.970348119735718,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.05,0.1,0.1,3.099838972091675,23.881228923797607,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.1,0.1,0.1,0.12577928602695465,23.945656061172485,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.1,0.1,0.1,0.21591107547283173,24.077666759490967,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.1,0.1,0.1,1.0904589891433716,23.91118288040161,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.1,0.1,0.1,2.5801029205322266,23.824414253234863,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.3,0.1,0.1,0.11368568241596222,24.773028135299683,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.3,0.1,0.1,0.28131353855133057,23.89611029624939,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.3,0.1,0.1,1.2140679359436035,23.839924097061157,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.3,0.1,0.1,2.4266934394836426,24.021695613861084,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,1.0,0.1,0.1,0.36983832716941833,24.23235273361206,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,1.0,0.1,0.1,0.4047975242137909,23.966559171676636,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,1.0,0.1,0.1,1.540982961654663,24.455816507339478,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,1.0,0.1,0.1,2.8794708251953125,23.931439876556396,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.05,0.1,0.3,0.1360418200492859,24.057243585586548,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.05,0.1,0.3,0.24888227880001068,24.018141984939575,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.05,0.1,0.3,2.531395673751831,23.833253622055054,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.05,0.1,0.3,1.6914747953414917,24.10299038887024,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.1,0.1,0.3,0.10095676779747009,23.953065633773804,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.1,0.1,0.3,0.2137153148651123,23.997470378875732,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.1,0.1,0.3,1.2197320461273193,23.84294056892395,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.1,0.1,0.3,3.2275662422180176,23.970730781555176,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.3,0.1,0.3,0.10807212442159653,23.949487924575806,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.3,0.1,0.3,0.3067445158958435,24.03291368484497,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.3,0.1,0.3,1.21714186668396,23.941681385040283,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.3,0.1,0.3,2.7078094482421875,24.107393980026245,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,1.0,0.1,0.3,0.36249423027038574,23.968310594558716,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,1.0,0.1,0.3,0.4914495050907135,23.7934832572937,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,1.0,0.1,0.3,1.7002949714660645,24.043782949447632,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,1.0,0.1,0.3,1.9273996353149414,23.94732356071472,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.05,0.1,0.5,0.13447237014770508,23.977503061294556,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.05,0.1,0.5,0.24991406500339508,24.049527168273926,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.05,0.1,0.5,1.3443255424499512,24.10896134376526,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.05,0.1,0.5,3.3776040077209473,23.860265731811523,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.1,0.1,0.5,0.12386959046125412,24.079208850860596,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.1,0.1,0.5,0.2462017685174942,23.91019630432129,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.1,0.1,0.5,1.295518398284912,23.891841173171997,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.1,0.1,0.5,1.7561726570129395,23.913533926010132,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,0.3,0.1,0.5,0.14906683564186096,23.890081644058228,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,0.3,0.1,0.5,0.32021087408065796,24.070839166641235,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,0.3,0.1,0.5,1.214328646659851,23.952143669128418,ok,
cube,er_cma,0,256,,1.0,,,,,,,1.0,0.001,1.0,0.3,0.1,0.5,2.7952539920806885,23.964520692825317,ok,
cube,er_cma,0,256,,0.01,,,,,,,1.0,0.001,1.0,1.0,0.1,0.5,0.38410618901252747,24.116008281707764,ok,
cube,er_cma,0,256,,0.1,,,,,,,1.0,0.001,1.0,1.0,0.1,0.5,1.1966724395751953,24.009011030197144,ok,
cube,er_cma,0,256,,0.5,,,,,,,1.0,0.001,1.0,1.0,0.1,0.5,1.3732315301895142,23.880783081054688,ok,
